"ID#","Estuary/ 
Location","general characteristics","Reference","state/ 
Region","Station 
Name","Latitude 
DD","Longitude 
DD","Date","Month","Year","Time","Water Depth 
(m)","BW 
Sal","BW 
Temp (°C)","BW 
pH","BW 
NH4 
(uM)","BW 
PO4 
(uM)","BW 
NO2 
(uM)","BW 
NO3 
(uM)","BW 
NO23 
(uM)","BW 
DSi 
(uM)","BW 
DO 
(uM)","BW 
DO 
(mg/L)","O2 Flux or SOC 
(umol/m2/hr)","DO Flux  
(g O2/m2/d)","NH4 Flux 
(umol/m2/hr)","PO4 Flux 
(umol/m2/hr)","NO2 Flux 
(umol/m2/hr)","NO23 Flux 
(umol/m2/hr)","DSi Flux 
(umol/m2/hr)","RES 
(gO2/m3/day)","POC 
(%DW)","PON 
(%DW)","PP 
(%DW)","Total 
CHLa 
(mg/m2)","Active 
CHLa 
(mg/m2)"
2791,"West","small mesohaline tributary","Boynton","Maryland","WE01",38.8515833333333,-76.53095,2005-08-17,"August",2005,"0.52986111111111112",2.4,"11.67",28.2,"NaN","1.6428571428571428",0.611836503300971,"8.5714285714285701E-2","NaN","0.57000000000000006","NaN",177.8125,5.69,"-1626.7312770043209","-1.2493296207393185","240.71464234277488","6.8534805568891022","1.6856457033125301","9.8809889582333188","NaN","3.0300000000000002","1.18","0.15","0.12582551440329218","68.157678207739309","20.043205295315694"
2792,"West","small mesohaline tributary","Boynton","Maryland","WE02",38.8402833333333,-76.5361166666667,2005-08-17,"August",2005,"0.50069444444444444",2.5,"11.49",28.31,"NaN","4.5714285714285712",0.942080470679612,"0.16428571428571428","NaN","0.45","NaN",159.0625,5.09,"-1486.9119059049447","-1.1419483437349975","160.52491598655789","1.2806529044647144","0","0","NaN","1.7725381414750461","2.5300000000000002","0.28999999999999998","6.4519672131147537E-2","30.60769857433808","5.068396741344193"
2793,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR10",39.0738,-76.087,2006-05-02,"May",2006,"0.55208333333333337",3.2,"8.76",17.35,"NaN","2.4649999999999999",0.137690549677419,"1.1421428571428571","NaN","5.875","NaN",177.5,5.68,"-2929.2711833893427","-2.2496802688430151","223.98319731156988","0","-3.7726836293807016","0","NaN","2.8450000000000002","4.3","0.54","0.15760948275862072","76.043089613034624","27.736957026476571"
2794,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR11",39.0831,-76.1127,2006-05-02,"May",2006,"0.4548611111111111",4.3,"9.08",16.85,"NaN","1.6985714285714284",0.0990423329032258,"0.60857142857142854","NaN","14.43","NaN",237.8125,7.61,"-1973.9618338934226","-1.5160026884301487","88.83535765722516","-5.4525684109457506","-1.5659625540086415","NaN","NaN","1.7489273356457735","3.06","0.37","0.10457092511013216","80.693562525458248","16.687223853360511"
2795,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR12",39.0811,-76.1358,2006-05-02,"May",2006,"0.40972222222222227",6.1,"9.51",16.31,"NaN","1.2807142857142857",0.0628850012903226,"0.69285714285714284","NaN","13.491428571428571","NaN",296.25,9.48,"-2898.895823331733","-2.2263519923187709","156.76418626980319","0","-5.1476716274603938","0","NaN","1.0712802768122929","2.72","0.33","9.2160538116591931E-2","137.24424439918531","13.36821800407332"
2796,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRa",39.05715,-76.0769333333333,2006-05-02,"May",2006,"0.60763888888888895",1.4,"6.87",18.32,"NaN","3.5071428571428571",0.662136015483871,"1.1407142857142858","NaN","1.54","NaN",398.125,12.74,"-2992.8348535765726","-2.2984971675468078","NaN","-3.7605136821891505","0","-4.172167546807489","NaN","3.1084137931009534","3.96","0.38","0.15040404858299597","100.0870240325865","42.916589523421557"
2797,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRb",39.0786,-76.0979,2006-05-02,"May",2006,"0.51041666666666663",3,"8.82",17.27,"NaN","1.4378571428571427",0.0947383638709677,"0.68571428571428561","NaN","11.710714285714287","NaN",238.125,7.62,"-2036.8020133221316","-1.5642639462313972","88.450420067210771","-6.9206673067690829","-1.4055928948631784","0","NaN","2.251563585812197","3.71","0.46","0.11317633587786259","158.73303788187371","59.834299894093661"
2798,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRc",39.0847833333333,-76.1498166666667,2006-05-02,"May",2006,"0.35416666666666669",5.9,"9.68",16.39,"NaN","2.3685714285714288",0.0650043458064516,"1.0892857142857142","NaN","15.26","NaN",221.5625,7.09,"-2872.168296927508","-2.2058252520403263","36.063010081613065","0","0","-80.066010561689865","NaN","0.7950920245376063","2.12","0.26","9.5578540772532194E-2","121.57581751527491","14.751137107943"
2799,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR10",39.0738,-76.087,2006-06-20,"June",2006,"0.43958333333333338",2.1,"9.3000000000000007",26.31,"NaN","0.88642857142857134",0.693056361290323,"0.33214285714285713","NaN","0.3","NaN",175,5.6,"-2693.215164426309","-2.0683892462794051","658.42409985597692","72.525396063370152","2.8814690350456078","39.110465674507928","NaN","2.1425605536245871","3.99","0.53","0.1623","127.0571690427699","14.180440081466379"
2800,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR11",39.0831,-76.1127,2006-06-20,"June",2006,"0.40277777777777773",3.2,"9.83",26.08,"NaN","2.09",0.14939807483871,"0.155","NaN","0.51","NaN",160,5.12,"-4819.6208893422954","-3.701468843014883","850.0090254440712","27.165194431108983","6.7758521363418147","17.186773883821409","NaN","1.85","2.71","0.35000000000000003","0.1163","101.9324073319756","12.75424639511202"
2801,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR12",39.0811,-76.1358,2006-06-20,"June",2006,"0.375",5.1,"10.55",25.12,"NaN","1.46",0.0965524903225806,"0.12357142857142857","NaN","0.6","NaN",155.625,4.98,"-4305.4428708593368","-3.3065801248199707","455.29486317810853","11.243014882381182","4.9365338454152674","16.462986077772445","NaN","1.6206101694928046","2.2000000000000002","0.27","7.2700000000000001E-2","86.54425865580447","6.2752522199592704"
2802,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRa",39.05715,-76.0769333333333,2006-06-20,"June",2006,"0.50347222222222221",0.6,"7.8100000000000005",26.83,"NaN","0.53785714285714281",0.292659298064516,"6.0714285714285707E-2","NaN","0.65","NaN",252.5,8.08,"-3934.2594815170428","-3.0215112818050889","0","5.3864618338934234","3.2563610177628428","215.78900624099859","NaN","5.2806629834449463","4.1900000000000004","0.43","0.11559999999999999","106.2734419551935","33.006196741344198"
2803,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRb",39.0786,-76.0979,2006-06-20,"June",2006,"0.48333333333333334",2.3,"9.68",26.16,"NaN","2.9392857142857141",0.33467360516129,"6.2142857142857139E-2","NaN","0.51","NaN",129.375,4.14,"-3921.0273643783007","-3.0113490158425349","585.39318290926542","33.744599135861741","4.0528084493518968","2.3936629860777723","NaN","2.895","3.46","0.45","0.1598","94.33559674134419","21.352156904276971"
2804,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRc",39.0847833333333,-76.1498166666667,2006-06-20,"June",2006,"0.34375",5,"10.58",24.62,"NaN","1",0.0897538167741936,"6.357142857142857E-2","NaN","1.73","NaN",193.4375,6.19,"-5554.3161905904954","-4.2657148343735001","814.31248199711968","8.1445031204992802","3.1074411905904946","27.25276044167067","NaN","1.7821782178176737","1.9100000000000001","0.26","6.4399999999999999E-2","114.5255030549898","12.998736741344191"
2805,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR10",39.0738,-76.087,2006-07-25,"July",2006,"0.44305555555555554",2.7,"5.54",28.69,"NaN","0.70000000000000007",1.77547936,"0.16","NaN","0.12","NaN",251.25,8.04,"-2596.1953912626022","-1.9938780604896786","416.60624099855983","67.997743638982243","1.3134901584253482","NaN","NaN","4.6954356846518381","4.34","0.55000000000000004","0.17788033472803347","108.9593686354379","31.36315384928718"
2806,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR11",39.0831,-76.1127,2006-07-25,"July",2006,"0.3923611111111111",3.6,"6.2",28.61,"NaN","1.9000000000000001",1.9049408,"0.28999999999999998","NaN","0.59","NaN",195.3125,6.25,"-2479.7662626020165","-1.9044604896783486","481.14591934709557","29.489366298607781","2.925756120979357","-10.493879020643304","NaN","4.51114167811774","2.37","0.35000000000000003","0.11117962962962961","105.2413238289206","16.113179959266802"
2807,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR12",39.0811,-76.1358,2006-07-25,"July",2006,"0.36805555555555558",5.8,"6.41",27.98,"NaN","2.2000000000000002",0.24476944,"0.87","NaN","3.91","NaN",220.9375,7.07,"-3228.9066250600099","-2.4798002880460874","541.71012962073939","34.799711953912634","0","-36.558233317330775","NaN","2.3239892183339452","2.54","0.32","8.777289719626169E-2","92.889152749490847","15.94875975560082"
2808,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRa",39.05715,-76.0769333333333,2006-07-25,"July",2006,"0.47291666666666665",1,"4.49",28.37,"NaN","0.3",2.99633616,"0.01","NaN","0.44","NaN",223.4375,7.15,"-2500.1140182429194","-1.9200875660105621","311.5823331733078","39.294095055208835","6.8958233317330793","-607.47364378300551","NaN","3.359669649000987","5.17","0.41000000000000003","0.11703529411764706","55.667393075356422","21.056996537678209"
2809,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRb",39.0786,-76.0979,2006-07-25,"July",2006,"0.4236111111111111",2.7,"6.07",28.7,"NaN","0.70000000000000007",1.86504688,"0.21","NaN","0.27","NaN",220.625,7.06,"-1930.5748919827172","-1.4826815170427268","362.62698031685068","89.398559769563136","4.1115698511761885","0","NaN","6.4682128240068062","3.0300000000000002","0.34","9.4846428571428568E-2","60.258615071283103","13.77019205702646"
2810,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRc",39.0847833333333,-76.1498166666667,2006-07-25,"July",2006,"0.3347222222222222",4.6,"6.71",27.58,"NaN","6.1000000000000005",0.52452464,"1.95","NaN","4.68","NaN",190.625,6.1,"-3079.2689330292847","-2.3648785405664907","653.42138742198756","48.311809889582335","-13.925588094095056","-27.946231397023524","NaN","2.2323759791180393","1.86","0.24","7.5499563318777288E-2","134.9443706720977","19.935949694501019"
2811,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR10",39.0738,-76.087,2006-08-22,"August",2006,"0.49444444444444446",2.3,"6.87",27.81,"NaN","1.3757142857142857",4.79601220297735,"0.15142857142857141","NaN","0.79","NaN",175.3125,5.61,"-2080.2778444551127","-1.5976533845415264","274.45679308689392","56.882981277004319","0.89222275564090237","0","NaN","6.0765603328876931","4.04","0.49","0.11714520547945206","93.214012219959272","25.59723625254583"
2812,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR11",39.0831,-76.1127,2006-08-22,"August",2006,"0.40486111111111112",3.3,"7.63",27.5,"NaN","0.59642857142857142",3.69021404944984,"4.5714285714285714E-2","NaN","0.44","NaN",133.75,4.28,"-3191.3031084973595","-2.4509207873259724","725.05952952472398","60.138838214114266","5.8977436389822371","-5.2807489198271735","NaN","2.7287899860842826","2.87","0.35000000000000003","8.311848341232228E-2","84.782688391038704","21.598835845213848"
2813,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR12",39.0811,-76.1358,2006-08-22,"August",2006,"0.37708333333333338",5.2,"8.19",27.08,"NaN","0.95285714285714285",2.00302569786408,"0.26357142857142857","NaN","15.700000000000001","NaN",190.9375,6.11,"-3762.638022083534","-2.8897060009601541","581.45760921747478","45.057897263562175","0","53.862313970235249","NaN","3.8971583220617441","2.3199999999999998","0.28999999999999998","7.251619047619047E-2","90.1156415478615","20.141474949083499"
2814,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRa",39.05715,-76.0769333333333,2006-08-22,"August",2006,"0.52500000000000002",0.75,"5.55",27.95,"NaN","0.42928571428571427",5.32168479223301,"5.8571428571428566E-2","NaN","1.42","NaN",280,8.96,"-6020.3162506000981","-4.6236028804608749","61.969083053288529","34.402640422467591","0","85.335813730196847","NaN","13.008066759352234","4.03","0.35000000000000003","6.6237788018433177E-2","90.50997963340123","27.83932993890021"
2815,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRb",39.0786,-76.0979,2006-08-22,"August",2006,"0.47638888888888892",NA,"7.28",27.47,"NaN","1.35",4.42512748116505,"0.44071428571428573","NaN","1.45","NaN",123.4375,3.95,"-1404.5622299567933","-1.0787037926068173","316.75258041286611","115.97005520883343","2.2359577532405184","36.237097935669709","NaN","2.5","3.77","0.47000000000000003","0.12730616113744075","89.392688391038703","20.982260081466411"
2816,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRc",39.0847833333333,-76.1498166666667,2006-08-22,"August",2006,"0.34722222222222227",4.7,"8.5500000000000007",26.83,"NaN","3.9007142857142854",1.87392934886731,"0.86142857142857143","NaN","1.54","NaN",192.1875,6.15,"-2792.8881120979363","-2.1449380700912148","324.59589534325494","29.534085453672589","1.8193710993759005","0","NaN","2.7681369322002936","1.97","0.27","0.10091282051282051","111.1282281059063","24.498610346232191"
2817,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR10",39.0738,-76.087,2006-09-19,"September",2006,"0.44791666666666669",2.7,"8.26",23,"NaN","0",0.895195323870968,"6.1428571428571423E-2","NaN","0.59","NaN",102.1875,3.27,"-1271.4421807489198","-0.97646759481517043","296.4714354296687","36.040326452232357","2.3767402784445513","0","NaN","4.7700000000000005","4.1900000000000004","0.53","0.13881599999999999","115.1147983706721","32.103044765784112"
2818,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR11",39.0831,-76.1127,2006-09-19,"September",2006,"0.3888888888888889",3.6,"8.73",22.78,"NaN","0",0.853521481290323,"3.5714285714285712E-2","NaN","0.69000000000000006","NaN",147.1875,4.71,"-1481.277004320692","-1.1376207393182913","114.59855976956317","19.518002880460877","2.9538406144983202","-5.3238838214114264","NaN","3.0892733563889396","2.87","0.35000000000000003","8.7528767123287679E-2","138.02208553971491","30.541052830957259"
2819,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR12",39.0811,-76.1358,2006-09-19,"September",2006,"0.36458333333333331",5.8,"9.11",23.31,"NaN","0.5714285714285714",1.42482430451613,"1.5785714285714287","NaN","4.92","NaN",223.125,7.14,"-1674.4062800048011","-1.2859440230436872","171.573319731157","30.811497839654344","-3.7357057129140663","-11.099459913586175","NaN","1.6345945945894513","2.5100000000000002","0.32","7.7413084112149533E-2","139.11684317718939","25.731761873727098"
2820,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRa",39.05715,-76.0769333333333,2006-09-19,"September",2006,"0.47847222222222219",1.2,"7.08",23.67,"NaN","0.22642857142857142",0.990674332903226,"0.21571428571428572","NaN","1.56","NaN",162.1875,5.19,"-3594.1625660105619","-2.7603168506961118","408.41622659625546","-33.200192030724921","0","NaN","NaN","2.5753653444663884","4.4400000000000004","0.47000000000000003","0.10667389162561577","87.486720977596732","26.494073727087571"
2821,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRb",39.0786,-76.0979,2006-09-19,"September",2006,"0.42222222222222222",2.7,"8.4600000000000009",22.99,"NaN","0.23214285714285712",1.15374180129032,"6.7857142857142852E-2","NaN","0.37","NaN",162.1875,5.19,"-752.74543927028333","-0.57810849735957759","201.75468074891987","0","2.9884781565050407","-28.523763802208361","NaN","4.8250000000000002","2.96","0.35000000000000003","7.025738396624473E-2","95.863588594704694","21.004681018329951"
2822,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRc",39.0847833333333,-76.1498166666667,2006-09-19,"September",2006,"0.3298611111111111",5.5,"9.2100000000000009",23.29,"NaN","0.71571428571428564",1.44635560774194,"1.4971428571428571","NaN","5.78","NaN",265.9375,8.51,"-2194.753660585694","-1.6855708113298129","190.97455592894866","31.363898223715797","-3.9174267882861264","-37.913346135381666","NaN","1.402229508192439","2.2400000000000002","0.28000000000000003","7.697488372093024E-2","120.8571120162933","20.675840610997991"
2823,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR10",39.0738,-76.087,2006-10-10,"October",2006,"0.40625",2.7,"7.5200000000000005",18.85,"NaN","10.072142857142858",1.40260154407767,"0.31857142857142862","NaN","3.12","NaN",195.9375,6.27,"-1052.6869299087857","-0.80846356216994741","285.39851176188199","0","0","42.869899183869428","NaN","2.2358974358840871","4.29","0.54","0.1253090909090909","111.9682606924644","34.830794297352362"
2824,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR11",39.0831,-76.1127,2006-10-10,"October",2006,"0.3611111111111111",3.6,"8.4600000000000009",18.52,"NaN","2.8989285714285713",1.62351735197411,"0.39928571428571424","NaN","3.64","NaN",234.375,7.5,"-1367.9657495199233","-1.050597695631301","146.21669467114739","0","1.6535645703312531","15.090014402304369","NaN","2.1590612777164879","3.06","0.39","0.11489402390438248","167.16657433808561","50.249792260692487"
2825,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CR12",39.0811,-76.1358,2006-10-10,"October",2006,"0.34097222222222223",4.7,"8.7000000000000011",18.49,"NaN","0.21428571428571427",1.19387167378641,"0.14785714285714283","NaN","0.71","NaN",283.4375,9.07,"-1575.3870619299087","-1.2098972635621699","79.235897743638986","2.224075852136342","0","14.213634181469036","NaN","1.0298619824347301","2.21","0.27","7.3435877862595436E-2","123.7661303462322","25.124896130346219"
2826,"Corsica","small low salinity tributary; highly eutrophic","Boynton","Maryland","CRa",39.05715,-76.0769333333333,2006-10-10,"October",2006,"0.43402777777777773",1.2,"6.8",19.09,"NaN","4.2028571428571428",1.29671657216828,"0.64714285714285713","NaN","25.1","NaN",130.9375,4.19,"-2326.1701872299568","-1.786498703792607","319.97700432069138","-2.2837734037445996","0","-43.357777244359106","NaN","2.6320241691861415","4.38","0.42","7.1886832740213527E-2","139.47184521384929","48.975494908350328"
